CustomerKey;GeographyKey;CustomerAlternateKey;Title;FirstName;MiddleName;LastName;NameStyle;BirthDate;MaritalStatus;Suffix;Gender;EmailAddress;YearlyIncome;TotalChildren;NumberChildrenAtHome;EnglishEducation;SpanishEducation;FrenchEducation;EnglishOccupation;SpanishOccupation;FrenchOccupation;HouseOwnerFlag;NumberCarsOwned;AddressLine1;AddressLine2;Phone;DateFirstPurchase;CommuteDistance
11562;158;AW00011562;NULL;Jarrod;NULL;Gonzalez;0;19-04-1966;M;NULL;M;jarrod17@adventure-works.com;20000;1;1;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;1;1;Nonnendamm 22;NULL;1 (11) 500 555-0151;28-12-2007;2-5 Miles
11563;247;AW00011563;NULL;Cesar;NULL;Srini;0;01-02-1966;S;NULL;M;cesar7@adventure-works.com;20000;1;1;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;0;1;1547 Larkwood Ct.;NULL;1 (11) 500 555-0189;06-01-2008;2-5 Miles
11564;146;AW00011564;NULL;Jorge;L;Liang;0;12-07-1966;S;NULL;M;jorge19@adventure-works.com;20000;1;1;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;0;2;Heiderweg 4982;NULL;1 (11) 500 555-0161;19-08-2006;0-1 Miles
11565;229;AW00011565;NULL;Erik;S;Diaz;0;02-07-1966;S;NULL;M;erik4@adventure-works.com;20000;2;2;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;1;0;4408 Trinity Ave.;NULL;1 (11) 500 555-0157;11-03-2008;0-1 Miles
11566;226;AW00011566;NULL;April;L;Shan;0;02-09-1967;M;NULL;F;april8@adventure-works.com;40000;0;0;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;1;0;401, boulevard du Montparnasse;NULL;1 (11) 500 555-0172;01-08-2007;0-1 Miles
11567;165;AW00011567;NULL;Carla;NULL;Perez;0;23-09-1967;M;NULL;F;carla24@adventure-works.com;40000;0;0;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;1;0;Klara Straße 8463;NULL;1 (11) 500 555-0146;16-09-2007;0-1 Miles
11568;236;AW00011568;NULL;Alexia;NULL;Foster;0;23-10-1966;S;NULL;F;alexia13@adventure-works.com;20000;2;2;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;1;0;7246 Gloria Terr.;NULL;1 (11) 500 555-0182;13-07-2006;0-1 Miles
11569;274;AW00011569;NULL;Troy;NULL;Malhotra;0;10-05-1966;M;NULL;M;troy5@adventure-works.com;30000;1;1;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;1;1;1629 Queens Road;NULL;1 (11) 500 555-0125;23-05-2008;2-5 Miles
11570;124;AW00011570;NULL;Kristin;K;Andersen;0;22-01-1966;M;NULL;F;kristin14@adventure-works.com;30000;1;1;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;2;Zimmerstr 137;NULL;1 (11) 500 555-0199;26-09-2006;0-1 Miles
11571;183;AW00011571;NULL;Joel;NULL;Sai;0;18-05-1966;M;NULL;M;joel5@adventure-works.com;30000;1;1;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;2;99, rue du Puits Dixme;NULL;1 (11) 500 555-0144;15-06-2007;0-1 Miles
11572;186;AW00011572;NULL;Billy;NULL;Moreno;0;15-03-1966;M;NULL;M;billy8@adventure-works.com;30000;1;1;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;2;8733, rue Basse-du-Rocher;NULL;1 (11) 500 555-0165;12-06-2007;0-1 Miles
11573;276;AW00011573;NULL;Meagan;W;Subram;0;15-11-1965;S;NULL;F;meagan13@adventure-works.com;20000;2;2;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;1;1;7469 Paradise Ct.;NULL;1 (11) 500 555-0144;28-01-2008;0-1 Miles
11574;274;AW00011574;NULL;Karla;V;Luo;0;17-07-1965;S;NULL;F;karla6@adventure-works.com;20000;2;2;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;1;1;7390 Discovery Bay;NULL;1 (11) 500 555-0139;16-09-2007;0-1 Miles
11575;243;AW00011575;NULL;Jackson;NULL;Campbell;0;21-04-1965;S;NULL;M;jackson37@adventure-works.com;20000;2;2;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;1;2;2109 Mt. Washington;NULL;1 (11) 500 555-0182;23-07-2006;0-1 Miles
11576;185;AW00011576;NULL;Micah;V;Zhu;0;10-02-1965;M;NULL;M;micah1@adventure-works.com;30000;1;1;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;2;68, avenue de l´ Union Centrale;NULL;1 (11) 500 555-0185;18-06-2007;0-1 Miles
11577;194;AW00011577;NULL;Janet;NULL;Serrano;0;22-10-1965;M;NULL;F;janet22@adventure-works.com;30000;1;1;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;2;6788 Edward Ave;NULL;1 (11) 500 555-0135;24-06-2007;0-1 Miles
11578;222;AW00011578;NULL;Trisha;NULL;Huang;0;08-11-1964;S;NULL;F;trisha0@adventure-works.com;10000;3;2;Partial High School;Educación secundaria (en curso);Niveau bac;Manual;Obrero;Ouvrier;1;2;33, place de la République;NULL;1 (11) 500 555-0128;02-06-2007;0-1 Miles
11579;272;AW00011579;NULL;Clayton;NULL;Beck;0;20-08-1964;S;NULL;M;clayton38@adventure-works.com;20000;3;3;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;1;1;3626 N Ranchford Court;NULL;1 (11) 500 555-0184;01-02-2008;0-1 Miles
11580;230;AW00011580;NULL;Melvin;NULL;Raje;0;12-09-1933;M;NULL;M;melvin12@adventure-works.com;30000;1;0;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;1;9113 Flamingo Dr.;NULL;1 (11) 500 555-0167;18-10-2007;2-5 Miles
11581;193;AW00011581;NULL;Cindy;NULL;Jordan;0;04-09-1966;M;NULL;F;cindy2@adventure-works.com;40000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;0;987, rue de la Centenaire;NULL;1 (11) 500 555-0161;15-08-2007;0-1 Miles
11582;222;AW00011582;NULL;Claudia;E;Ma;0;13-04-1963;S;NULL;F;claudia14@adventure-works.com;30000;2;2;Partial College;Estudios universitarios (en curso);Baccalauréat;Clerical;Administrativo;Employé;1;0;222, rue de Cambrai;NULL;1 (11) 500 555-0167;10-06-2007;0-1 Miles
11583;207;AW00011583;NULL;Karla;M;Xu;0;26-09-1965;S;NULL;F;karla5@adventure-works.com;30000;2;2;Partial College;Estudios universitarios (en curso);Baccalauréat;Clerical;Administrativo;Employé;1;0;79, rue de la Comédie;NULL;1 (11) 500 555-0160;24-06-2007;0-1 Miles
11584;171;AW00011584;NULL;Devin;J;Carter;0;22-11-1965;M;NULL;M;devin33@adventure-works.com;40000;1;0;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;0;Buergermeister-ulrich-str 5;NULL;1 (11) 500 555-0183;19-03-2008;0-1 Miles
11585;231;AW00011585;NULL;Kari;L;Perez;0;08-03-1965;M;NULL;F;kari21@adventure-works.com;40000;1;0;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;0;6124 Clayton Road;NULL;1 (11) 500 555-0192;13-07-2008;0-1 Miles
11586;278;AW00011586;NULL;Alberto;NULL;Romero;0;15-12-1965;M;NULL;M;alberto10@adventure-works.com;40000;1;0;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;0;2348 Fruitwood;NULL;1 (11) 500 555-0133;30-04-2008;0-1 Miles
11587;184;AW00011587;NULL;Kevin;NULL;Bryant;0;21-10-1964;S;NULL;M;kevin20@adventure-works.com;30000;2;2;Partial College;Estudios universitarios (en curso);Baccalauréat;Clerical;Administrativo;Employé;1;2;21, rue du Puits Dixme;NULL;1 (11) 500 555-0186;02-06-2007;0-1 Miles
11588;223;AW00011588;NULL;Candace;NULL;Mehta;0;14-07-1964;M;NULL;F;candace14@adventure-works.com;30000;2;2;Partial College;Estudios universitarios (en curso);Baccalauréat;Clerical;Administrativo;Employé;0;2;24, rue Royale;NULL;1 (11) 500 555-0112;02-06-2007;0-1 Miles
11589;257;AW00011589;NULL;Ebony;NULL;Malhotra;0;04-05-1964;M;NULL;F;ebony4@adventure-works.com;40000;1;0;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;0;7959 Mt. Wilson Way;NULL;1 (11) 500 555-0113;06-12-2007;0-1 Miles
11590;221;AW00011590;NULL;Erika;F;Diaz;0;18-10-1963;S;NULL;F;erika2@adventure-works.com;30000;2;2;Partial College;Estudios universitarios (en curso);Baccalauréat;Clerical;Administrativo;Employé;1;2;Attaché de Presse;NULL;1 (11) 500 555-0124;04-06-2007;0-1 Miles
11591;209;AW00011591;NULL;Stacey;W;Lu;0;16-05-1963;S;NULL;F;stacey12@adventure-works.com;30000;3;3;Partial College;Estudios universitarios (en curso);Baccalauréat;Clerical;Administrativo;Employé;1;0;67, avenue de l´ Union Centrale;NULL;1 (11) 500 555-0157;14-07-2005;0-1 Miles
11592;198;AW00011592;NULL;Darrell;T;Raji;0;04-09-1978;S;NULL;M;darrell9@adventure-works.com;20000;0;0;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;0;1;68, impasse Notre-Dame;NULL;1 (11) 500 555-0178;14-07-2005;2-5 Miles
11593;183;AW00011593;NULL;Armando;NULL;Moreno;0;25-03-1977;S;NULL;M;armando6@adventure-works.com;20000;0;0;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;1;1;121, rue de Cambrai;NULL;1 (11) 500 555-0165;24-07-2005;2-5 Miles
11594;213;AW00011594;NULL;Corey;NULL;Goel;0;04-11-1979;S;NULL;M;corey16@adventure-works.com;20000;4;4;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;1;2;11, rue de l'Espace De Schengen;NULL;1 (11) 500 555-0111;18-02-2008;0-1 Miles
11595;117;AW00011595;NULL;Sebastian;NULL;Howard;0;02-07-1979;S;NULL;M;sebastian12@adventure-works.com;20000;5;5;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;1;3;Höhenstr 9419;NULL;1 (11) 500 555-0112;02-07-2008;0-1 Miles
11596;267;AW00011596;NULL;Roger;E;Raje;0;03-09-1963;M;NULL;M;roger41@adventure-works.com;40000;1;0;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;0;9100 Main Street;NULL;1 (11) 500 555-0154;03-04-2008;0-1 Miles
11597;225;AW00011597;NULL;Janelle;C;Chandra;0;06-02-1978;S;NULL;F;janelle2@adventure-works.com;30000;3;3;Partial College;Estudios universitarios (en curso);Baccalauréat;Clerical;Administrativo;Employé;1;2;25, avenue de la Gare;NULL;1 (11) 500 555-0161;08-07-2008;0-1 Miles
11598;174;AW00011598;NULL;Meredith;B;Ruiz;0;02-07-1978;S;NULL;F;meredith24@adventure-works.com;30000;3;3;Partial College;Estudios universitarios (en curso);Baccalauréat;Clerical;Administrativo;Employé;1;3;Holzstr 6444;NULL;1 (11) 500 555-0113;12-09-2006;0-1 Miles
11599;211;AW00011599;NULL;Melody;NULL;Diaz;0;16-09-1977;S;NULL;F;melody3@adventure-works.com;20000;0;0;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;0;1;Attaché de Presse;NULL;1 (11) 500 555-0114;21-07-2005;1-2 Miles
11600;218;AW00011600;NULL;Linda;D;Rubio;0;07-04-1977;S;NULL;F;linda36@adventure-works.com;30000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Clerical;Administrativo;Employé;0;1;2616, rue de Linois;NULL;1 (11) 500 555-0153;07-11-2007;2-5 Miles
11601;209;AW00011601;NULL;Ivan;S;Raman;0;21-08-1977;S;NULL;M;ivan8@adventure-works.com;30000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Clerical;Administrativo;Employé;1;1;335, rue Basse-du-Rocher;NULL;1 (11) 500 555-0119;22-07-2005;2-5 Miles
11602;135;AW00011602;NULL;Larry;NULL;Gill;0;13-04-1977;S;NULL;M;larry16@adventure-works.com;30000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Clerical;Administrativo;Employé;0;1;Am Gallberg 645;NULL;1 (11) 500 555-0125;11-01-2008;2-5 Miles
11603;244;AW00011603;NULL;Geoffrey;NULL;Gonzalez;0;06-02-1977;S;NULL;M;geoffrey16@adventure-works.com;30000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Clerical;Administrativo;Employé;0;1;1538 Golden Meadow;NULL;1 (11) 500 555-0131;21-07-2006;0-1 Miles
11604;275;AW00011604;NULL;Edgar;NULL;Sanchez;0;03-06-1977;S;NULL;M;edgar21@adventure-works.com;30000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Clerical;Administrativo;Employé;1;1;6543 Jacobsen Street;NULL;1 (11) 500 555-0117;06-07-2006;2-5 Miles
11605;176;AW00011605;NULL;Heidi;L;Subram;0;20-11-1976;S;NULL;F;heidi15@adventure-works.com;20000;0;0;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;0;1;Auf den Kuhlen Straße 9;NULL;1 (11) 500 555-0183;09-09-2006;1-2 Miles
11606;212;AW00011606;NULL;Melody;NULL;Ramos;0;03-02-1975;S;NULL;F;melody17@adventure-works.com;10000;0;0;Partial High School;Educación secundaria (en curso);Niveau bac;Manual;Obrero;Ouvrier;0;2;2, rue de la Comédie;NULL;1 (11) 500 555-0182;11-07-2005;0-1 Miles
11607;202;AW00011607;NULL;Clinton;H;Moreno;0;09-05-1975;S;NULL;M;clinton3@adventure-works.com;20000;0;0;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;1;1;610, rue des Rosiers;NULL;1 (11) 500 555-0152;22-07-2005;2-5 Miles
11608;217;AW00011608;NULL;Cesar;E;Madan;0;04-03-1976;S;NULL;M;cesar6@adventure-works.com;20000;0;0;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;0;1;774, rue Descartes;NULL;1 (11) 500 555-0157;15-06-2008;5-10 Miles
11609;277;AW00011609;NULL;Eugene;E;Ye;0;26-06-1976;S;NULL;M;eugene13@adventure-works.com;30000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Clerical;Administrativo;Employé;0;1;2877 Bounty Way;NULL;1 (11) 500 555-0128;31-07-2006;0-1 Miles
11610;269;AW00011610;NULL;Blake;NULL;Collins;0;23-04-1975;S;NULL;M;blake47@adventure-works.com;30000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Clerical;Administrativo;Employé;0;1;4519 Lydia Lane;NULL;1 (11) 500 555-0140;13-07-2006;0-1 Miles
11611;183;AW00011611;NULL;Ernest;NULL;Lin;0;27-02-1974;M;NULL;M;ernest7@adventure-works.com;20000;0;0;Partial High School;Educación secundaria (en curso);Niveau bac;Manual;Obrero;Ouvrier;0;1;65, rue Faubourg St Antoine;NULL;1 (11) 500 555-0190;26-07-2005;2-5 Miles
11612;230;AW00011612;NULL;Keith;NULL;Andersen;0;11-10-1974;S;NULL;M;keith16@adventure-works.com;20000;0;0;Partial High School;Educación secundaria (en curso);Niveau bac;Manual;Obrero;Ouvrier;0;2;2411 Clark Creek Lane;NULL;1 (11) 500 555-0182;05-08-2006;0-1 Miles
11613;158;AW00011613;NULL;Meredith;M;Prasad;0;03-11-1975;S;NULL;F;meredith8@adventure-works.com;30000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Clerical;Administrativo;Employé;0;1;Hunzinger Allee 292;NULL;1 (11) 500 555-0162;14-11-2006;0-1 Miles
11614;172;AW00011614;NULL;Katrina;M;Sharma;0;17-08-1975;S;NULL;F;katrina8@adventure-works.com;30000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Clerical;Administrativo;Employé;0;1;Nollendorfplatz 62;NULL;1 (11) 500 555-0115;11-11-2006;2-5 Miles
11615;242;AW00011615;NULL;Dwayne;H;Navarro;0;21-11-1975;M;NULL;M;dwayne9@adventure-works.com;40000;1;1;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;0;5717 Monterey Ave;NULL;1 (11) 500 555-0163;25-08-2006;1-2 Miles
11616;260;AW00011616;NULL;Casey;NULL;Nath;0;09-03-1975;M;NULL;F;casey20@adventure-works.com;40000;1;1;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;0;3728 Chinquapin Ct.;NULL;1 (11) 500 555-0130;06-08-2006;1-2 Miles
11617;326;AW00011617;NULL;Sean;NULL;Brooks;0;04-04-1959;S;NULL;M;sean8@adventure-works.com;60000;4;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;0;0;6616 Baird Court;NULL;294-555-0111;13-03-2006;0-1 Miles
11618;49;AW00011618;NULL;Brian;M;Ramirez;0;24-04-1959;M;NULL;M;brian19@adventure-works.com;60000;4;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;9145 Danesta Dr.;NULL;167-555-0144;13-08-2007;1-2 Miles
11619;69;AW00011619;NULL;Sierra;J;Young;0;01-05-1973;S;NULL;F;sierra15@adventure-works.com;50000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;3230 Virginia Hills;NULL;410-555-0125;12-08-2007;1-2 Miles
11620;609;AW00011620;NULL;Megan;M;Rodriguez;0;20-04-1973;S;NULL;F;megan23@adventure-works.com;50000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;7285 Roanwood Way;NULL;156-555-0144;12-08-2007;0-1 Miles
11621;611;AW00011621;NULL;Leah;R;She;0;19-02-1973;S;NULL;F;leah19@adventure-works.com;50000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;0;0;8120 E Leland;NULL;787-555-0163;02-02-2008;0-1 Miles
11622;623;AW00011622;NULL;Gabriel;NULL;Allen;0;17-12-1973;M;NULL;M;gabriel53@adventure-works.com;50000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;8520 Waterview Place;NULL;787-555-0146;10-10-2007;0-1 Miles
11623;322;AW00011623;NULL;Angela;NULL;Perry;0;27-06-1973;S;NULL;F;angela10@adventure-works.com;50000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;4117 Missing Canyon Court;NULL;198-555-0159;10-03-2006;1-2 Miles
11624;339;AW00011624;NULL;Ryan;C;Smith;0;23-03-1973;S;NULL;M;ryan39@adventure-works.com;50000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;5462 El Pintado Rd.;NULL;394-555-0168;24-03-2006;1-2 Miles
11625;352;AW00011625;NULL;Zachary;S;Moore;0;19-01-1973;M;NULL;M;zachary37@adventure-works.com;50000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;9734 Jane Ct.;NULL;209-555-0118;27-03-2006;1-2 Miles
11626;360;AW00011626;NULL;Destiny;NULL;Rogers;0;14-06-1973;M;NULL;F;destiny26@adventure-works.com;50000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;3588 Vancouver Way;NULL;262-555-0170;04-03-2006;0-1 Miles
11627;372;AW00011627;NULL;Dalton;NULL;Gray;0;27-02-1973;M;NULL;M;dalton76@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;4833 Nottingham Pl.;NULL;263-555-0144;28-02-2008;0-1 Miles
11628;298;AW00011628;NULL;Mariah;M;Wood;0;17-05-1972;S;NULL;F;mariah6@adventure-works.com;40000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;4088 Mills Place;NULL;662-555-0125;15-03-2006;1-2 Miles
11629;345;AW00011629;NULL;Isaiah;D;Wright;0;08-02-1971;S;NULL;M;isaiah45@adventure-works.com;40000;4;4;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;3;7501 Sandy Cove Lane;NULL;525-555-0190;28-03-2006;10+ Miles
11630;637;AW00011630;NULL;Haley;NULL;Powell;0;25-12-1971;M;NULL;F;haley27@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;418 Alfred Avenue;NULL;200-555-0198;24-03-2006;0-1 Miles
11631;52;AW00011631;NULL;Antonio;C;Bennett;0;13-02-1971;M;NULL;M;antonio1@adventure-works.com;60000;1;1;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;6200 Mt. Pisgah;NULL;380-555-0192;11-08-2007;0-1 Miles
11632;51;AW00011632;NULL;Alexandra;D;Jenkins;0;06-05-1971;M;NULL;F;alexandra30@adventure-works.com;60000;1;1;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;346 Sutcliffe Pl.;NULL;664-555-0121;03-08-2007;1-2 Miles
11633;612;AW00011633;NULL;Thomas;NULL;Anderson;0;26-05-1972;M;NULL;M;thomas71@adventure-works.com;40000;1;1;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;0;8307 Monument Blvd.;NULL;315-555-0121;16-05-2008;0-1 Miles
11634;633;AW00011634;NULL;Samuel;NULL;Collins;0;12-06-1972;M;NULL;M;samuel33@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;2240 Inverness Dr.;NULL;385-555-0179;12-09-2007;2-5 Miles
11635;300;AW00011635;NULL;Darrell;NULL;Chande;0;14-08-1972;M;NULL;M;darrell4@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;3767 Banana Court;NULL;455-555-0152;12-08-2007;2-5 Miles
11636;314;AW00011636;NULL;Kimberly;K;Cox;0;22-12-1972;S;NULL;F;kimberly14@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;752 Shuey Ave;NULL;383-555-0177;14-03-2008;2-5 Miles
11637;338;AW00011637;NULL;Morgan;NULL;Hernandez;0;14-08-1972;M;NULL;F;morgan15@adventure-works.com;70000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;3767 Benet Court;NULL;379-555-0153;12-08-2007;2-5 Miles
11638;339;AW00011638;NULL;Antonio;E;Powell;0;12-03-1972;M;NULL;M;antonio8@adventure-works.com;70000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;1328 Huntleigh Dr.;NULL;966-555-0128;21-04-2008;0-1 Miles
11639;339;AW00011639;NULL;Angelica;NULL;Perry;0;23-12-1972;M;NULL;F;angelica7@adventure-works.com;70000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;4059 High Street;NULL;936-555-0157;12-05-2008;2-5 Miles
11640;51;AW00011640;NULL;Chloe;A;Wilson;0;03-05-1970;M;NULL;F;chloe40@adventure-works.com;50000;1;1;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;0;8885 Alta Vista;NULL;748-555-0137;16-09-2007;2-5 Miles
11641;49;AW00011641;NULL;James;D;Chen;0;12-08-1970;M;NULL;M;james41@adventure-works.com;50000;1;1;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;0;3797 Baird Court;NULL;143-555-0119;03-08-2007;0-1 Miles
11642;59;AW00011642;NULL;Morgan;T;Hughes;0;26-12-1970;M;NULL;F;morgan81@adventure-works.com;50000;1;1;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;1;3441 Wellington Ct.;NULL;165-555-0182;13-08-2007;2-5 Miles
11643;612;AW00011643;NULL;Naomi;L;Munoz;0;27-07-1970;M;NULL;F;naomi7@adventure-works.com;50000;1;1;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;1;316 Rose Ann Ave;NULL;293-555-0147;23-10-2007;2-5 Miles
11644;634;AW00011644;NULL;Charles;S;Torres;0;07-10-1969;S;NULL;M;charles52@adventure-works.com;40000;2;2;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;0;7347 Ready Road;NULL;202-555-0114;18-11-2007;2-5 Miles
11645;548;AW00011645;NULL;Gabriella;M;Turner;0;19-10-1969;S;NULL;F;gabriella27@adventure-works.com;40000;2;2;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;0;9976 Manila Avenue;NULL;131-555-0142;13-05-2008;2-5 Miles
11646;612;AW00011646;NULL;Anna;A;Foster;0;19-03-1969;S;NULL;F;anna41@adventure-works.com;40000;2;2;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;0;6580 Poor Ridge Court;NULL;288-555-0189;16-01-2008;2-5 Miles
11647;49;AW00011647;NULL;Randy;J;Wu;0;22-09-1969;S;NULL;M;randy8@adventure-works.com;40000;2;2;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;0;0;589 Ashwood Dr.;NULL;189-555-0124;19-08-2007;0-1 Miles
